dataset,column,dtype,non_null,missing,missing_pct,unique_values,zero_variance,near_constant,largest_value_share,infinite_count
01_Raw_Data/Semiconductor/Semiconductor_Capacity/Extracted_Capacity_Data/Semiconductor_Capacity_Master_v2.csv,project_status,object,1,10,90.9091,1,YES,NO,1.0,0
01_Raw_Data/Semiconductor/Semiconductor_Capacity/Extracted_Capacity_Data/Semiconductor_Capacity_Master_v2.csv,source_document,object,11,0,0.0,2,NO,NO,0.909091,0
01_Raw_Data/Semiconductor/Semiconductor_Capacity/Extracted_Capacity_Data/Semiconductor_Capacity_Master_v2.csv,source_page,int64,11,0,0.0,2,NO,NO,0.909091,0
01_Raw_Data/Semiconductor/Semiconductor_Capacity/Extracted_Capacity_Data/Semiconductor_Capacity_Master_v2.csv,source_url,object,1,10,90.9091,1,YES,NO,1.0,0
01_Raw_Data/Semiconductor/Semiconductor_Capacity/Extracted_Capacity_Data/Semiconductor_Capacity_Raw_Page_Index.csv,document,object,34,0,0.0,2,NO,NO,0.588235,0
01_Raw_Data/Semiconductor/Semiconductor_Capacity/Extracted_Capacity_Data/Semiconductor_Capacity_Raw_Page_Index.csv,page,int64,34,0,0.0,34,NO,NO,0.029412,0
01_Raw_Data/Semiconductor/Semiconductor_Capacity/Extracted_Capacity_Data/Semiconductor_Capacity_Raw_Page_Index.csv,matched_keywords,object,27,7,20.5882,18,NO,NO,0.333333,0
01_Raw_Data/Semiconductor/Semiconductor_Capacity/Extracted_Capacity_Data/Semiconductor_Capacity_State_Summary.csv,state,object,6,0,0.0,6,NO,NO,0.166667,0
01_Raw_Data/Semiconductor/Semiconductor_Capacity/Extracted_Capacity_Data/Semiconductor_Capacity_State_Summary.csv,projects,int64,6,0,0.0,3,NO,NO,0.666667,0
01_Raw_Data/Semiconductor/Semiconductor_Capacity/Extracted_Capacity_Data/Semiconductor_Capacity_State_Summary.csv,total_investment_crore,int64,6,0,0.0,6,NO,NO,0.166667,0
01_Raw_Data/Semiconductor/Semiconductor_Capacity/Extracted_Capacity_Data/ISM_Project_Source_Index.csv,title,object,11,0,0.0,11,NO,NO,0.090909,0
01_Raw_Data/Semiconductor/Semiconductor_Capacity/Extracted_Capacity_Data/ISM_Project_Source_Index.csv,url,object,11,0,0.0,11,NO,NO,0.090909,0
01_Raw_Data/Semiconductor/Semiconductor_Capacity/Extracted_Capacity_Data/ISM_Project_Source_Index.csv,snippet,object,11,0,0.0,11,NO,NO,0.090909,0
01_Raw_Data/Semiconductor/Semiconductor_Capacity/Extracted_Capacity_Data/ISM_Project_Source_Index.csv,search_query,object,11,0,0.0,2,NO,NO,0.909091,0
01_Raw_Data/Semiconductor/Semiconductor_Capacity/Extracted_Capacity_Data/Semiconductor_Capacity_ProjectType_Summary.csv,project_type,object,6,0,0.0,6,NO,NO,0.166667,0
01_Raw_Data/Semiconductor/Semiconductor_Capacity/Extracted_Capacity_Data/Semiconductor_Capacity_ProjectType_Summary.csv,projects,int64,6,0,0.0,2,NO,NO,0.833333,0
01_Raw_Data/Semiconductor/Semiconductor_Capacity/Extracted_Capacity_Data/Semiconductor_Capacity_ProjectType_Summary.csv,total_investment_crore,int64,6,0,0.0,6,NO,NO,0.166667,0
01_Raw_Data/Semiconductor/Semiconductor_Capacity/Extracted_Capacity_Data/Semiconductor_Capacity_Master_Clean.csv,project_id,object,10,0,0.0,10,NO,NO,0.1,0
01_Raw_Data/Semiconductor/Semiconductor_Capacity/Extracted_Capacity_Data/Semiconductor_Capacity_Master_Clean.csv,company,object,10,0,0.0,9,NO,NO,0.2,0
01_Raw_Data/Semiconductor/Semiconductor_Capacity/Extracted_Capacity_Data/Semiconductor_Capacity_Master_Clean.csv,project_type,object,10,0,0.0,6,NO,NO,0.5,0
01_Raw_Data/Semiconductor/Semiconductor_Capacity/Extracted_Capacity_Data/Semiconductor_Capacity_Master_Clean.csv,state,object,10,0,0.0,6,NO,NO,0.4,0
01_Raw_Data/Semiconductor/Semiconductor_Capacity/Extracted_Capacity_Data/Semiconductor_Capacity_Master_Clean.csv,approval_date,object,10,0,0.0,5,NO,NO,0.4,0
01_Raw_Data/Semiconductor/Semiconductor_Capacity/Extracted_Capacity_Data/Semiconductor_Capacity_Master_Clean.csv,investment_crore,int64,10,0,0.0,10,NO,NO,0.1,0
01_Raw_Data/Semiconductor/Semiconductor_Capacity/Extracted_Capacity_Data/Semiconductor_Capacity_Master_Clean.csv,capacity_value,float64,10,0,0.0,10,NO,NO,0.1,0
01_Raw_Data/Semiconductor/Semiconductor_Capacity/Extracted_Capacity_Data/Semiconductor_Capacity_Master_Clean.csv,capacity_unit,object,10,0,0.0,8,NO,NO,0.2,0
01_Raw_Data/Semiconductor/Semiconductor_Capacity/Extracted_Capacity_Data/Semiconductor_Capacity_Master_Clean.csv,technology,object,10,0,0.0,10,NO,NO,0.1,0
01_Raw_Data/Semiconductor/Semiconductor_Capacity/Extracted_Capacity_Data/Semiconductor_Capacity_Master_Clean.csv,technology_partner,object,6,4,40.0,6,NO,NO,0.166667,0
01_Raw_Data/Semiconductor/Semiconductor_Capacity/Extracted_Capacity_Data/Semiconductor_Capacity_Master_Clean.csv,source_document,object,10,0,0.0,1,YES,NO,1.0,0
01_Raw_Data/Semiconductor/Semiconductor_Capacity/Extracted_Capacity_Data/Semiconductor_Capacity_Master_Clean.csv,source_page,int64,10,0,0.0,2,NO,NO,0.9,0
01_Raw_Data/Semiconductor/Semiconductor_Capacity/Extracted_Capacity_Data/Semiconductor_Capacity_Master_Clean.csv,source,object,10,0,0.0,1,YES,NO,1.0,0
01_Raw_Data/Semiconductor/Semiconductor_Capacity/Extracted_Capacity_Data/Semiconductor_Capacity_Master_Clean.csv,project_type_standardized,object,10,0,0.0,5,NO,NO,0.5,0
01_Raw_Data/Semiconductor/Semiconductor_Capacity/Extracted_Capacity_Data/Semiconductor_Capacity_Master_Clean.csv,capacity_category,object,10,0,0.0,7,NO,NO,0.2,0
01_Raw_Data/Semiconductor/Semiconductor_Capacity/Extracted_Capacity_Data/Semiconductor_Capacity_Master_Clean.csv,investment_per_capacity_unit,float64,10,0,0.0,10,NO,NO,0.1,0
01_Raw_Data/Semiconductor/Semiconductor_Capacity/Extracted_Capacity_Data/Semiconductor_Capacity_Master_Clean.csv,data_quality_flag,object,10,0,0.0,1,YES,NO,1.0,0
01_Raw_Data/Semiconductor/Semiconductor_Capacity/Extracted_Capacity_Data/Semiconductor_Capacity_Master.csv,project_id,object,10,0,0.0,10,NO,NO,0.1,0
01_Raw_Data/Semiconductor/Semiconductor_Capacity/Extracted_Capacity_Data/Semiconductor_Capacity_Master.csv,company,object,10,0,0.0,9,NO,NO,0.2,0
01_Raw_Data/Semiconductor/Semiconductor_Capacity/Extracted_Capacity_Data/Semiconductor_Capacity_Master.csv,project_type,object,10,0,0.0,6,NO,NO,0.5,0
01_Raw_Data/Semiconductor/Semiconductor_Capacity/Extracted_Capacity_Data/Semiconductor_Capacity_Master.csv,state,object,10,0,0.0,6,NO,NO,0.4,0
01_Raw_Data/Semiconductor/Semiconductor_Capacity/Extracted_Capacity_Data/Semiconductor_Capacity_Master.csv,approval_date,object,10,0,0.0,5,NO,NO,0.4,0
01_Raw_Data/Semiconductor/Semiconductor_Capacity/Extracted_Capacity_Data/Semiconductor_Capacity_Master.csv,investment_crore,int64,10,0,0.0,10,NO,NO,0.1,0
01_Raw_Data/Semiconductor/Semiconductor_Capacity/Extracted_Capacity_Data/Semiconductor_Capacity_Master.csv,capacity_value,float64,10,0,0.0,10,NO,NO,0.1,0
01_Raw_Data/Semiconductor/Semiconductor_Capacity/Extracted_Capacity_Data/Semiconductor_Capacity_Master.csv,capacity_unit,object,10,0,0.0,8,NO,NO,0.2,0
01_Raw_Data/Semiconductor/Semiconductor_Capacity/Extracted_Capacity_Data/Semiconductor_Capacity_Master.csv,technology,object,10,0,0.0,10,NO,NO,0.1,0
01_Raw_Data/Semiconductor/Semiconductor_Capacity/Extracted_Capacity_Data/Semiconductor_Capacity_Master.csv,technology_partner,object,6,4,40.0,6,NO,NO,0.166667,0
01_Raw_Data/Semiconductor/Semiconductor_Capacity/Extracted_Capacity_Data/Semiconductor_Capacity_Master.csv,source_document,object,10,0,0.0,1,YES,NO,1.0,0
01_Raw_Data/Semiconductor/Semiconductor_Capacity/Extracted_Capacity_Data/Semiconductor_Capacity_Master.csv,source_page,int64,10,0,0.0,2,NO,NO,0.9,0
01_Raw_Data/Semiconductor/Semiconductor_Capacity/Extracted_Capacity_Data/Semiconductor_Capacity_Master.csv,source,object,10,0,0.0,1,YES,NO,1.0,0
01_Raw_Data/Semiconductor/Semiconductor_Capacity/Extracted_Capacity_Data/Semiconductor_Capacity_Relevant_Pages.csv,document,object,34,0,0.0,2,NO,NO,0.588235,0
01_Raw_Data/Semiconductor/Semiconductor_Capacity/Extracted_Capacity_Data/Semiconductor_Capacity_Relevant_Pages.csv,page,int64,34,0,0.0,34,NO,NO,0.029412,0
01_Raw_Data/Semiconductor/Semiconductor_Capacity/Extracted_Capacity_Data/Semiconductor_Capacity_Relevant_Pages.csv,matched_keywords,object,27,7,20.5882,18,NO,NO,0.333333,0
01_Raw_Data/Semiconductor/Semiconductor_Capacity/Source_Index/Semiconductor_Capacity_Source_Index.csv,query,object,0,0,0.0,0,YES,NO,,0
01_Raw_Data/Semiconductor/Semiconductor_Capacity/Source_Index/Semiconductor_Capacity_Source_Index.csv,title,object,0,0,0.0,0,YES,NO,,0
01_Raw_Data/Semiconductor/Semiconductor_Capacity/Source_Index/Semiconductor_Capacity_Source_Index.csv,url,object,0,0,0.0,0,YES,NO,,0
01_Raw_Data/Semiconductor/Semiconductor_Capacity/Source_Index/Semiconductor_Capacity_Source_Index.csv,snippet,object,0,0,0.0,0,YES,NO,,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Audit/Semiconductor_Column_Audit.csv,file,object,104,0,0.0,5,NO,NO,0.355769,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Audit/Semiconductor_Column_Audit.csv,column,object,104,0,0.0,62,NO,NO,0.038462,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Audit/Semiconductor_Column_Audit.csv,dtype,object,104,0,0.0,4,NO,NO,0.442308,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Audit/Semiconductor_Column_Audit.csv,missing_count,int64,104,0,0.0,2,NO,NO,0.980769,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Audit/Semiconductor_Column_Audit.csv,unique_values,int64,104,0,0.0,10,NO,NO,0.326923,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Audit/Semiconductor_Master_Data_Dictionary.csv,domain,object,51,0,0.0,5,NO,NO,0.27451,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Audit/Semiconductor_Master_Data_Dictionary.csv,variable,object,51,0,0.0,51,NO,NO,0.019608,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Audit/Semiconductor_Master_Data_Dictionary.csv,available,bool,51,0,0.0,2,NO,NO,0.72549,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Audit/Semiconductor_Data_Quality_Summary.csv,file,object,5,0,0.0,5,NO,NO,0.2,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Audit/Semiconductor_Data_Quality_Summary.csv,rows,int64,5,0,0.0,2,NO,NO,0.8,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Audit/Semiconductor_Data_Quality_Summary.csv,columns,int64,5,0,0.0,4,NO,NO,0.4,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Audit/Semiconductor_Data_Quality_Summary.csv,missing_cells,int64,5,0,0.0,2,NO,NO,0.6,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Audit/Semiconductor_Data_Quality_Summary.csv,missing_percentage,float64,5,0,0.0,3,NO,NO,0.6,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Audit/Semiconductor_Data_Quality_Summary.csv,duplicate_rows,int64,5,0,0.0,1,YES,NO,1.0,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Audit/Semiconductor_Master_Domain_Coverage.csv,domain,object,5,0,0.0,5,NO,NO,0.2,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Audit/Semiconductor_Master_Domain_Coverage.csv,required_variables,int64,5,0,0.0,5,NO,NO,0.2,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Audit/Semiconductor_Master_Domain_Coverage.csv,available_variables,int64,5,0,0.0,2,NO,NO,0.8,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Audit/Semiconductor_Master_Domain_Coverage.csv,missing_variables,int64,5,0,0.0,5,NO,NO,0.2,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Audit/Semiconductor_Master_Domain_Coverage.csv,coverage_percentage,float64,5,0,0.0,2,NO,NO,0.8,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Candidate_Discovery/Semiconductor_Project_Verification_Review.csv,candidate_id,object,5,0,0.0,5,NO,NO,0.2,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Candidate_Discovery/Semiconductor_Project_Verification_Review.csv,company,float64,0,5,100.0,0,YES,NO,,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Candidate_Discovery/Semiconductor_Project_Verification_Review.csv,project_name,object,5,0,0.0,5,NO,NO,0.2,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Candidate_Discovery/Semiconductor_Project_Verification_Review.csv,project_type,float64,0,5,100.0,0,YES,NO,,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Candidate_Discovery/Semiconductor_Project_Verification_Review.csv,state,float64,0,5,100.0,0,YES,NO,,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Candidate_Discovery/Semiconductor_Project_Verification_Review.csv,approval_year,float64,0,5,100.0,0,YES,NO,,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Candidate_Discovery/Semiconductor_Project_Verification_Review.csv,investment_crore,float64,0,5,100.0,0,YES,NO,,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Candidate_Discovery/Semiconductor_Project_Verification_Review.csv,capacity_value,float64,0,5,100.0,0,YES,NO,,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Candidate_Discovery/Semiconductor_Project_Verification_Review.csv,capacity_unit,float64,0,5,100.0,0,YES,NO,,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Candidate_Discovery/Semiconductor_Project_Verification_Review.csv,project_scope,float64,0,5,100.0,0,YES,NO,,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Candidate_Discovery/Semiconductor_Project_Verification_Review.csv,source,object,5,0,0.0,1,YES,NO,1.0,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Candidate_Discovery/Semiconductor_Project_Verification_Review.csv,source_url,object,5,0,0.0,5,NO,NO,0.2,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Candidate_Discovery/Semiconductor_Project_Verification_Review.csv,evidence_text,float64,0,5,100.0,0,YES,NO,,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Candidate_Discovery/Semiconductor_Project_Verification_Review.csv,verification_status,object,5,0,0.0,1,YES,NO,1.0,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Candidate_Discovery/Semiconductor_Project_Verification_Review.csv,duplicate_status,object,5,0,0.0,1,YES,NO,1.0,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Candidate_Discovery/Semiconductor_Project_Verification_Review.csv,notes,float64,0,5,100.0,0,YES,NO,,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Candidate_Discovery/Semiconductor_Project_Verification_Review.csv,official_source_confirmed,float64,0,5,100.0,0,YES,NO,,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Candidate_Discovery/Semiconductor_Project_Verification_Review.csv,project_name_confirmed,float64,0,5,100.0,0,YES,NO,,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Candidate_Discovery/Semiconductor_Project_Verification_Review.csv,company_confirmed,float64,0,5,100.0,0,YES,NO,,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Candidate_Discovery/Semiconductor_Project_Verification_Review.csv,investment_confirmed,float64,0,5,100.0,0,YES,NO,,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Candidate_Discovery/Semiconductor_Project_Verification_Review.csv,year_confirmed,float64,0,5,100.0,0,YES,NO,,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Candidate_Discovery/Semiconductor_Project_Verification_Review.csv,state_confirmed,float64,0,5,100.0,0,YES,NO,,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Candidate_Discovery/Semiconductor_Project_Verification_Review.csv,project_type_confirmed,float64,0,5,100.0,0,YES,NO,,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Candidate_Discovery/Semiconductor_Project_Verification_Review.csv,capacity_confirmed,float64,0,5,100.0,0,YES,NO,,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Candidate_Discovery/Semiconductor_Project_Verification_Review.csv,duplicate_confirmed,object,5,0,0.0,1,YES,NO,1.0,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Candidate_Discovery/Semiconductor_Project_Verification_Review.csv,evidence_quality,float64,0,5,100.0,0,YES,NO,,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Candidate_Discovery/Semiconductor_Project_Verification_Review.csv,verification_notes,float64,0,5,100.0,0,YES,NO,,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Candidate_Discovery/Semiconductor_Approved_Projects_PENDING_MASTER_MERGE.csv,candidate_id,object,0,0,0.0,0,YES,NO,,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Candidate_Discovery/Semiconductor_Approved_Projects_PENDING_MASTER_MERGE.csv,company,object,0,0,0.0,0,YES,NO,,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Candidate_Discovery/Semiconductor_Approved_Projects_PENDING_MASTER_MERGE.csv,project_name,object,0,0,0.0,0,YES,NO,,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Candidate_Discovery/Semiconductor_Approved_Projects_PENDING_MASTER_MERGE.csv,project_type,object,0,0,0.0,0,YES,NO,,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Candidate_Discovery/Semiconductor_Approved_Projects_PENDING_MASTER_MERGE.csv,state,object,0,0,0.0,0,YES,NO,,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Candidate_Discovery/Semiconductor_Approved_Projects_PENDING_MASTER_MERGE.csv,approval_year,object,0,0,0.0,0,YES,NO,,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Candidate_Discovery/Semiconductor_Approved_Projects_PENDING_MASTER_MERGE.csv,investment_crore,object,0,0,0.0,0,YES,NO,,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Candidate_Discovery/Semiconductor_Approved_Projects_PENDING_MASTER_MERGE.csv,capacity_value,object,0,0,0.0,0,YES,NO,,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Candidate_Discovery/Semiconductor_Approved_Projects_PENDING_MASTER_MERGE.csv,capacity_unit,object,0,0,0.0,0,YES,NO,,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Candidate_Discovery/Semiconductor_Approved_Projects_PENDING_MASTER_MERGE.csv,project_scope,object,0,0,0.0,0,YES,NO,,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Candidate_Discovery/Semiconductor_Approved_Projects_PENDING_MASTER_MERGE.csv,source,object,0,0,0.0,0,YES,NO,,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Candidate_Discovery/Semiconductor_Approved_Projects_PENDING_MASTER_MERGE.csv,source_url,object,0,0,0.0,0,YES,NO,,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Candidate_Discovery/Semiconductor_Approved_Projects_PENDING_MASTER_MERGE.csv,evidence_text,object,0,0,0.0,0,YES,NO,,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Candidate_Discovery/Semiconductor_Approved_Projects_PENDING_MASTER_MERGE.csv,verification_status,object,0,0,0.0,0,YES,NO,,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Candidate_Discovery/Semiconductor_Approved_Projects_PENDING_MASTER_MERGE.csv,duplicate_status,object,0,0,0.0,0,YES,NO,,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Candidate_Discovery/Semiconductor_Approved_Projects_PENDING_MASTER_MERGE.csv,notes,object,0,0,0.0,0,YES,NO,,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Candidate_Discovery/Semiconductor_Approved_Projects_PENDING_MASTER_MERGE.csv,official_source_confirmed,object,0,0,0.0,0,YES,NO,,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Candidate_Discovery/Semiconductor_Approved_Projects_PENDING_MASTER_MERGE.csv,project_name_confirmed,object,0,0,0.0,0,YES,NO,,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Candidate_Discovery/Semiconductor_Approved_Projects_PENDING_MASTER_MERGE.csv,company_confirmed,object,0,0,0.0,0,YES,NO,,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Candidate_Discovery/Semiconductor_Approved_Projects_PENDING_MASTER_MERGE.csv,investment_confirmed,object,0,0,0.0,0,YES,NO,,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Candidate_Discovery/Semiconductor_Approved_Projects_PENDING_MASTER_MERGE.csv,year_confirmed,object,0,0,0.0,0,YES,NO,,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Candidate_Discovery/Semiconductor_Approved_Projects_PENDING_MASTER_MERGE.csv,state_confirmed,object,0,0,0.0,0,YES,NO,,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Candidate_Discovery/Semiconductor_Approved_Projects_PENDING_MASTER_MERGE.csv,project_type_confirmed,object,0,0,0.0,0,YES,NO,,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Candidate_Discovery/Semiconductor_Approved_Projects_PENDING_MASTER_MERGE.csv,capacity_confirmed,object,0,0,0.0,0,YES,NO,,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Candidate_Discovery/Semiconductor_Approved_Projects_PENDING_MASTER_MERGE.csv,duplicate_confirmed,object,0,0,0.0,0,YES,NO,,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Candidate_Discovery/Semiconductor_Approved_Projects_PENDING_MASTER_MERGE.csv,evidence_quality,object,0,0,0.0,0,YES,NO,,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Candidate_Discovery/Semiconductor_Approved_Projects_PENDING_MASTER_MERGE.csv,verification_notes,object,0,0,0.0,0,YES,NO,,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Candidate_Discovery/Semiconductor_Project_Candidates.csv,candidate_id,object,5,0,0.0,5,NO,NO,0.2,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Candidate_Discovery/Semiconductor_Project_Candidates.csv,company,float64,0,5,100.0,0,YES,NO,,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Candidate_Discovery/Semiconductor_Project_Candidates.csv,project_name,object,5,0,0.0,5,NO,NO,0.2,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Candidate_Discovery/Semiconductor_Project_Candidates.csv,project_type,float64,0,5,100.0,0,YES,NO,,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Candidate_Discovery/Semiconductor_Project_Candidates.csv,state,float64,0,5,100.0,0,YES,NO,,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Candidate_Discovery/Semiconductor_Project_Candidates.csv,approval_year,float64,0,5,100.0,0,YES,NO,,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Candidate_Discovery/Semiconductor_Project_Candidates.csv,investment_crore,float64,0,5,100.0,0,YES,NO,,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Candidate_Discovery/Semiconductor_Project_Candidates.csv,capacity_value,float64,0,5,100.0,0,YES,NO,,0
